,X,Y,group,sample,cell_type
35,-5.267820265685232,-0.3229187705935974,0,Sample 1,Cell type 1
36,3.0489462733788564,-0.10742332974904333,1,Sample 1,Cell type 2
37,5.237260436112609,0.3705478362140678,1,Sample 1,Cell type 2
38,5.402227541516155,1.437088658341571,1,Sample 1,Cell type 2
39,4.950588640111897,0.38355321446885116,1,Sample 1,Cell type 2
40,-3.561850778520382,0.5126742890136079,0,Sample 1,Cell type 1
41,5.1677275322197005,-0.3933089485056379,1,Sample 1,Cell type 2
42,4.98892980312461,-0.5517822192513391,1,Sample 1,Cell type 2
43,-4.921859121160935,-0.6184078270843733,0,Sample 1,Cell type 1
44,5.3392534892147605,0.03155763859259159,1,Sample 1,Cell type 2
45,-5.630227001526591,-0.49667807860089286,0,Sample 1,Cell type 1
46,4.118166280130861,0.5450876083543584,1,Sample 1,Cell type 2
47,-4.513682792226769,0.1492872985250865,0,Sample 1,Cell type 1
48,-4.532857451739229,-0.28743367262964764,0,Sample 1,Cell type 1
49,4.593487841882151,-0.11822425505397723,1,Sample 1,Cell type 2
50,-5.422893345399806,0.46909121500407464,0,Sample 1,Cell type 1
51,-5.484492431789492,1.460807770837549,0,Sample 1,Cell type 1
52,6.262494446049748,0.7883597484921747,1,Sample 1,Cell type 2
53,-4.757891627808774,-0.6034206800154864,0,Sample 1,Cell type 1
54,6.817159796338236,-0.32351793854716904,1,Sample 1,Cell type 2
55,-4.4138879382275364,-0.06457326408686585,0,Sample 1,Cell type 1
56,5.397498872406078,0.8558171639870802,1,Sample 1,Cell type 2
57,-4.753758584886353,-1.3681347141253006,0,Sample 1,Cell type 1
58,4.359969148481882,-0.05081965969228408,1,Sample 1,Cell type 2
59,-6.9393922082183535,0.7072363170888398,0,Sample 1,Cell type 1
60,-3.5876366077751225,0.32398536876876444,0,Sample 1,Cell type 1
61,6.523309271658405,1.3007671322896508,1,Sample 1,Cell type 2
62,-3.6863878718909047,0.8078536714741074,0,Sample 1,Cell type 1
63,5.057629489026996,-0.16976717592092136,1,Sample 1,Cell type 2
64,-5.888460676372663,1.4018163547388982,0,Sample 1,Cell type 1
65,-5.607306129242959,0.12031502918096611,0,Sample 1,Cell type 1
66,-5.759519111065554,2.1059056518699126,0,Sample 1,Cell type 1
67,4.728702176583969,0.2960488922151643,1,Sample 1,Cell type 2
68,5.373236249160102,1.0769806049621986,1,Sample 1,Cell type 2
69,-5.017093835478749,-0.5977693433182587,0,Sample 1,Cell type 1
70,-4.0991597993822655,-0.04111497887078899,0,Sample 1,Cell type 1
71,5.2576658486135885,-0.008873603158881648,1,Sample 1,Cell type 2
72,3.9980852444695048,0.2909055060999743,1,Sample 1,Cell type 2
73,-5.379956248928765,-0.5226633860589696,0,Sample 1,Cell type 1
74,5.532739401643569,0.33726928849156457,1,Sample 1,Cell type 2
75,-5.5876732614384395,-0.6482019496115048,0,Sample 1,Cell type 1
76,4.580346388986359,1.0817621430937157,1,Sample 1,Cell type 2
77,6.391081081482665,-0.2569942128943294,1,Sample 1,Cell type 2
78,-4.887291002471037,-1.4147514924502813,0,Sample 1,Cell type 1
79,5.53638449379297,-0.8574857864321244,1,Sample 1,Cell type 2
80,-4.489015822376652,-0.9144039301843869,0,Sample 1,Cell type 1
81,-4.251457285482031,1.017244075995327,0,Sample 1,Cell type 1
82,-4.621409900341164,-0.05826313012549822,0,Sample 1,Cell type 1
83,-4.856084679077218,1.1136018290756795,0,Sample 1,Cell type 1
84,-4.181943654392287,1.9518019250714183,0,Sample 1,Cell type 1
85,-3.6676204444299385,0.8114960520145044,0,Sample 1,Cell type 1
86,4.059061330756175,0.3900482376693749,1,Sample 1,Cell type 2
87,4.879743631782502,-0.26135697054909124,1,Sample 1,Cell type 2
88,5.355358661832538,0.8810583661886098,1,Sample 1,Cell type 2
89,5.520360074028911,-1.2024642414078546,1,Sample 1,Cell type 2
90,-4.042694810683479,-0.4878263234555058,0,Sample 1,Cell type 1
91,5.311182983481747,0.20117888715240967,1,Sample 1,Cell type 2
92,-4.7429142276397815,0.33753660338822783,0,Sample 1,Cell type 1
93,4.670858714307198,0.9231205874045978,1,Sample 1,Cell type 2
94,4.737105219400812,0.4825499448658745,1,Sample 1,Cell type 2
95,-4.6696548365795,-0.45097964224317977,0,Sample 1,Cell type 1
96,-4.765153654266697,-1.0852654436987241,0,Sample 1,Cell type 1
97,4.837980618348136,-0.42263763733038334,1,Sample 1,Cell type 2
98,-4.341463532830469,0.05865437375072311,0,Sample 1,Cell type 1
99,5.048068795692131,0.3106496043387597,1,Sample 1,Cell type 2
100,-4.6320222856487065,-0.5421722958016849,0,Sample 1,Cell type 1
101,5.375414071846821,-1.2284576985656848,1,Sample 1,Cell type 2
102,-5.195325308232519,0.7712697346306858,0,Sample 1,Cell type 1
103,4.8504830734704125,-1.3043785949721123,1,Sample 1,Cell type 2
104,-4.169968044593681,-0.40801311908379767,0,Sample 1,Cell type 1
105,5.620124395227826,0.4424320686818868,1,Sample 1,Cell type 2
106,4.513699791459346,-0.4312981625191829,1,Sample 1,Cell type 2
107,-5.779745336181858,0.6296676829939617,0,Sample 1,Cell type 1
108,4.238465231982212,0.06198441481509003,1,Sample 1,Cell type 2
109,3.5791905967612783,0.8511527900486849,1,Sample 1,Cell type 2
110,-5.256277846555456,0.33933275712153316,0,Sample 1,Cell type 1
111,6.2718711825445475,0.45925697671520105,1,Sample 1,Cell type 2
112,4.8052928164999855,-0.23987055701990445,1,Sample 1,Cell type 2
113,5.626298987958858,-0.34490045566007926,1,Sample 1,Cell type 2
114,-3.650286691941948,0.7053118055595604,0,Sample 1,Cell type 1
115,-5.288772932655264,0.9274638426913985,0,Sample 1,Cell type 1
116,-6.274394986825335,0.35237979036831923,0,Sample 1,Cell type 1
117,-4.4424364763914115,-0.267055591804808,0,Sample 1,Cell type 1
118,-4.7406669180092464,-0.10411444349414767,0,Sample 1,Cell type 1
119,-4.269132299013401,-0.642543160544276,0,Sample 1,Cell type 1
120,5.1930575479334244,-0.9208112668956057,1,Sample 1,Cell type 2
121,-3.7475807766125273,-0.05260020885839024,0,Sample 1,Cell type 1
122,-4.714387611227962,-0.5543276762085234,0,Sample 1,Cell type 1
123,3.9203390307587744,-0.33217101432421725,1,Sample 1,Cell type 2
124,5.946794933511942,-0.9424326939011046,1,Sample 1,Cell type 2
125,4.480501569342859,1.0570432258184097,1,Sample 1,Cell type 2
126,5.205759176284742,-0.19253213962417043,1,Sample 1,Cell type 2
127,-5.3716938378387145,0.16092772469827143,0,Sample 1,Cell type 1
128,-4.942747010224486,-0.3821259574120934,0,Sample 1,Cell type 1
129,4.71229626203803,0.24088587135339368,1,Sample 1,Cell type 2
130,4.633721291054009,-0.12748978571672526,1,Sample 1,Cell type 2
131,-5.386549169839499,1.2591894106320263,0,Sample 1,Cell type 1
132,-5.70999374224168,-0.34996664025872837,0,Sample 1,Cell type 1
133,4.3635543456472945,0.3395151502888101,1,Sample 1,Cell type 2
134,5.99166720515325,-0.3169837424814079,1,Sample 1,Cell type 2
135,5.54417288436036,0.9540060099823799,1,Sample 1,Cell type 2
136,4.909497557987407,-1.0393730907566594,1,Sample 1,Cell type 2
137,-6.182817592293942,-0.5758753667157669,0,Sample 1,Cell type 1
138,4.96408557590197,0.14600082447937074,1,Sample 1,Cell type 2
139,-5.519422036052806,-0.9791522134098053,0,Sample 1,Cell type 1
140,-4.83766158331896,-1.2125952919977856,0,Sample 1,Cell type 1
141,-4.175200382003239,0.7450240952929589,0,Sample 1,Cell type 1
142,5.759675657091591,-0.04753214501799528,1,Sample 1,Cell type 2
143,-4.113453746609987,-0.8319247417004247,0,Sample 1,Cell type 1
144,4.340388670777861,-0.48687177859176034,1,Sample 1,Cell type 2
145,5.497655992244839,1.0631466556283278,1,Sample 1,Cell type 2
146,-4.7752065058119735,-0.49815961585647506,0,Sample 1,Cell type 1
147,-4.989598486497674,1.1628272617258535,0,Sample 1,Cell type 1
148,4.859548843600628,0.5349238438063253,1,Sample 1,Cell type 2
149,-4.6692520774210395,1.5014366500464529,0,Sample 1,Cell type 1
150,-4.677015927730713,-0.019356485112732934,0,Sample 1,Cell type 1
151,3.991868187861936,-0.493089126431582,1,Sample 1,Cell type 2
152,5.510928134914482,0.8464946600697202,1,Sample 1,Cell type 2
153,4.702144757649662,0.3498505496311686,1,Sample 1,Cell type 2
154,3.771967801974112,-1.504008027126211,1,Sample 1,Cell type 2
155,4.851323398245802,0.24799918653244407,1,Sample 1,Cell type 2
156,7.35927554024698,0.9957436645894294,1,Sample 1,Cell type 2
157,-5.110764787187019,-0.9794385890314926,0,Sample 1,Cell type 1
158,4.116109765549984,0.1764331416110935,1,Sample 1,Cell type 2
159,-4.293512178282272,-0.06226975761024163,0,Sample 1,Cell type 1
160,-5.290889769771085,-0.04555649897685397,0,Sample 1,Cell type 1
161,-5.08898084907896,-0.7231261131718318,0,Sample 1,Cell type 1
162,5.512383836160659,-0.15240248479824908,1,Sample 1,Cell type 2
163,6.930092337290333,0.6276834303184191,1,Sample 1,Cell type 2
164,4.880047424736713,-1.1465214516197697,1,Sample 1,Cell type 2
165,5.6774166201731955,-1.7017819362811963,1,Sample 1,Cell type 2
166,5.076275359553047,-0.2107585728657993,1,Sample 1,Cell type 2
167,5.340674926903863,0.3345646047103777,1,Sample 1,Cell type 2
168,-5.085841715203383,0.3581735406482221,0,Sample 1,Cell type 1
169,3.5771299327947865,0.2557214607351818,1,Sample 1,Cell type 2
170,-5.544019777262792,0.18580295772880284,0,Sample 1,Cell type 1
171,-4.710691179961893,-0.5160958036840995,0,Sample 1,Cell type 1
172,-4.804959428983041,-0.45126290458938273,0,Sample 1,Cell type 1
173,-4.734989254877149,0.7804361016978874,0,Sample 1,Cell type 1
174,-5.647682815937317,0.3392488355712718,0,Sample 1,Cell type 1
175,5.479035511649528,0.5346723909744647,1,Sample 1,Cell type 2
176,5.279720037839755,-1.2518422170896442,1,Sample 1,Cell type 2
177,4.406012613969293,-0.38824466829429466,1,Sample 1,Cell type 2
178,3.3479335629949434,0.022766064946527106,1,Sample 1,Cell type 2
179,4.0484704857061375,1.314138362604771,1,Sample 1,Cell type 2
180,4.305365814498907,0.4277032688979483,1,Sample 1,Cell type 2
181,4.515311343392885,1.3755023249658374,1,Sample 1,Cell type 2
182,-4.073511301199946,0.6333301551703487,0,Sample 1,Cell type 1
183,-5.489214242393558,-1.125328877478578,0,Sample 1,Cell type 1
184,4.7119685849944135,-0.582461678284257,1,Sample 1,Cell type 2
185,5.532333458953423,1.5529739491709993,1,Sample 1,Cell type 2
186,3.8833686382460115,0.4730793934067203,1,Sample 1,Cell type 2
187,-6.58343984830063,0.598328204894027,0,Sample 1,Cell type 1
188,-5.785206920838361,0.3696827794106166,0,Sample 1,Cell type 1
189,-5.837528786145552,0.42932220202182897,0,Sample 1,Cell type 1
190,-4.792221998622814,-0.7234533000835269,0,Sample 1,Cell type 1
191,5.34265335390019,0.06172519697417339,1,Sample 1,Cell type 2
192,5.170059224505772,0.8215890106557858,1,Sample 1,Cell type 2
193,4.43448594561012,0.6844445272165697,1,Sample 1,Cell type 2
194,-4.9464074262201025,0.41275137416327956,0,Sample 1,Cell type 1
195,4.104363097293465,-0.3148238847757831,1,Sample 1,Cell type 2
196,-4.126951903524585,0.4873104967257416,0,Sample 1,Cell type 1
197,-4.920278907929887,-0.4027805232929594,0,Sample 1,Cell type 1
198,-4.1192322920011435,1.5666779633764751,0,Sample 1,Cell type 1
199,4.858580669507374,-1.2388946390909974,1,Sample 1,Cell type 2
200,5.7058664498587275,-0.3616722662664643,1,Sample 1,Cell type 2
201,-5.857711209588485,-2.337080386795686,0,Sample 1,Cell type 1
202,5.7802499667823835,0.4125024707551652,1,Sample 1,Cell type 2
203,5.554286067389949,0.4660570550470442,1,Sample 1,Cell type 2
204,-5.852090930460298,-0.24417976348373413,0,Sample 1,Cell type 1
205,-5.238050802687994,1.1005654506492957,0,Sample 1,Cell type 1
206,-5.071788555429781,1.1520937723595783,0,Sample 1,Cell type 1
207,-4.656946799735541,0.5544844858105152,0,Sample 1,Cell type 1
208,-5.377545492631547,0.8711604775738929,0,Sample 1,Cell type 1
209,3.983951129030374,0.229564683441367,1,Sample 1,Cell type 2
210,-4.349979342084642,1.0849920228566583,0,Sample 1,Cell type 1
211,-6.3539717037718555,1.223640255568491,0,Sample 1,Cell type 1
212,-4.26534671519815,-1.2564004828985418,0,Sample 1,Cell type 1
213,5.2083538106668446,-0.4310734849541906,1,Sample 1,Cell type 2
214,5.45899553680353,-1.0210435332306689,1,Sample 1,Cell type 2
215,6.612220088368512,1.0325155687380378,1,Sample 1,Cell type 2
216,4.665672363387287,-1.6206462984891017,1,Sample 1,Cell type 2
217,3.5042066402436634,-0.31081662014640743,1,Sample 1,Cell type 2
218,5.21004906320154,0.1548719290940355,1,Sample 1,Cell type 2
219,3.86778624646065,0.17482723392875654,1,Sample 1,Cell type 2
220,6.062912662598585,0.250547579091984,1,Sample 1,Cell type 2
221,-5.357211961653617,0.685119035458778,0,Sample 1,Cell type 1
222,-3.618428919013276,-0.3197089484916819,0,Sample 1,Cell type 1
223,4.1019641550044685,-0.734002256811411,1,Sample 1,Cell type 2
224,4.571358829558162,-1.3658863660743574,1,Sample 1,Cell type 2
225,4.911467705154136,-0.7173137818521665,1,Sample 1,Cell type 2
226,-4.544186175814237,0.358166848013852,0,Sample 1,Cell type 1
227,-5.829796923461165,-0.15227094246688655,0,Sample 1,Cell type 1
228,5.351600984496181,0.6231492028096913,1,Sample 1,Cell type 2
229,-4.864511340771138,-1.1309715975239842,0,Sample 1,Cell type 1
230,-4.538754429555387,0.2490001236348289,0,Sample 1,Cell type 1
231,5.142955773448381,0.9833718274376404,1,Sample 1,Cell type 2
232,4.502372155556495,0.4661900665390915,1,Sample 1,Cell type 2
233,-6.1116579734108765,-1.3163189975655136,0,Sample 1,Cell type 1
234,-6.379934266010427,-0.44983002339277817,0,Sample 1,Cell type 1
235,5.695324851511419,0.7098326698133937,1,Sample 1,Cell type 2
236,-4.744660391664656,1.0723603568185156,0,Sample 1,Cell type 1
237,5.033060505816494,0.3544017043579002,1,Sample 1,Cell type 2
238,4.491710088939497,-0.9517333272722891,1,Sample 1,Cell type 2
239,-4.8652312189843085,1.0540780284863678,0,Sample 1,Cell type 1
240,4.152873930354719,1.185330721970079,1,Sample 1,Cell type 2
241,3.721500518493002,0.3697381328655543,1,Sample 1,Cell type 2
242,5.549652636687133,1.1732326874228824,1,Sample 1,Cell type 2
243,6.007386591829439,0.9171526963205822,1,Sample 1,Cell type 2
244,5.184056607353122,0.3981944712731154,1,Sample 1,Cell type 2
245,4.935520200562591,-0.666444845600607,1,Sample 1,Cell type 2
246,5.492616919816913,0.963107549735053,1,Sample 1,Cell type 2
247,4.514116453430231,-0.06177683617843646,1,Sample 1,Cell type 2
248,-3.4910512790315757,0.13966225026547116,0,Sample 1,Cell type 1
249,-3.766312037945699,1.6048743105272985,0,Sample 1,Cell type 1
250,4.077319591523232,0.9098516338917835,1,Sample 1,Cell type 2
251,4.295145330670966,-0.5697766109192408,1,Sample 1,Cell type 2
252,5.211216065066936,1.0178828000854143,1,Sample 1,Cell type 2
253,5.327810236767598,-0.6888703281388564,1,Sample 1,Cell type 2
254,-6.267122258788579,0.608331724915438,0,Sample 1,Cell type 1
255,-5.52942917181471,0.6819466678369792,0,Sample 1,Cell type 1
256,-5.235959742633622,0.9981936581389871,0,Sample 1,Cell type 1
257,-4.173963036526674,0.9013641094620667,0,Sample 1,Cell type 1
258,-5.120044469626022,0.10046116277723381,0,Sample 1,Cell type 1
259,-4.698319684878251,-0.023410250947982686,0,Sample 1,Cell type 1
260,5.157833812504965,0.24904693875430792,1,Sample 1,Cell type 2
261,5.731017297108469,-1.2365838293525866,1,Sample 1,Cell type 2
262,-5.191158437493128,-0.7260509296332783,0,Sample 1,Cell type 1
263,4.1266392990885485,-0.30967976197952085,1,Sample 1,Cell type 2
264,4.188883238165969,0.06854972912268724,1,Sample 1,Cell type 2
265,-4.394409106683718,-0.7377322593421004,0,Sample 1,Cell type 1
266,4.211356953065739,-0.22732407834303775,1,Sample 1,Cell type 2
267,4.995523184936763,0.5349933244740102,1,Sample 1,Cell type 2
268,4.524950873545036,-0.1325051282541058,1,Sample 1,Cell type 2
269,-3.148273146661193,-1.4938121540733986,0,Sample 1,Cell type 1
270,-5.107446993176438,0.6486466185278257,0,Sample 1,Cell type 1
271,5.12801458068223,0.40142618893403603,1,Sample 1,Cell type 2
272,-4.44788480663111,-0.32097637750866903,0,Sample 1,Cell type 1
273,-3.956527805697478,-1.3299935904285396,0,Sample 1,Cell type 1
274,-5.501573646230214,1.449958846397543,0,Sample 1,Cell type 1
275,-3.894272807169978,0.5189679100717142,0,Sample 1,Cell type 1
276,5.922872274653541,1.1090795178102748,1,Sample 1,Cell type 2
277,-4.492222825150584,0.8877598735649785,0,Sample 1,Cell type 1
278,4.925290512880041,-0.4234656899586967,1,Sample 1,Cell type 2
279,4.607077002286316,-0.22790039469573667,1,Sample 1,Cell type 2
280,4.8884429794552,-0.3601514118811293,1,Sample 1,Cell type 2
281,4.0765098654136125,-1.4014630454013755,1,Sample 1,Cell type 2
282,5.116416958214593,-0.491298052006653,1,Sample 1,Cell type 2
283,-5.192988846285064,0.28164431721143746,0,Sample 1,Cell type 1
284,4.958076439538025,1.363284413004393,1,Sample 1,Cell type 2
285,4.822020082577388,1.6374897565756463,1,Sample 1,Cell type 2
286,5.399891298992297,-1.1194449398415534,1,Sample 1,Cell type 2
287,4.855686654590074,1.0982787797412241,1,Sample 1,Cell type 2
288,4.351313991031729,-1.006062287131693,1,Sample 1,Cell type 2
289,-5.092518625910593,-0.24088295647143104,0,Sample 1,Cell type 1
290,-4.431232025437207,0.3554106491888318,0,Sample 1,Cell type 1
291,-5.498512421139812,-0.44438169532820376,0,Sample 1,Cell type 1
292,-7.043136907921564,0.747455928991419,0,Sample 1,Cell type 1
293,-5.076236425909562,0.2232172206162714,0,Sample 1,Cell type 1
294,-4.483699240331882,1.094905246025879,0,Sample 1,Cell type 1
295,4.433899284142379,-0.5697390913408349,1,Sample 1,Cell type 2
296,5.477152910065402,-0.5074286781515225,1,Sample 1,Cell type 2
297,3.8265718475074584,-0.40112171750850933,1,Sample 1,Cell type 2
298,3.7138711783055527,0.14779246311657956,1,Sample 1,Cell type 2
299,-4.419923370521603,0.4129426296919667,0,Sample 1,Cell type 1
300,-5.148230127102167,-0.10385655978674094,0,Sample 1,Cell type 1
301,4.856725371987075,0.3166558248767385,1,Sample 1,Cell type 2
302,4.413573603580809,1.4544495380462599,1,Sample 1,Cell type 2
303,5.7723179876729365,0.9889045774449743,1,Sample 1,Cell type 2
304,-3.043398416306539,0.10337694558018201,0,Sample 1,Cell type 1
305,-5.252215395712277,0.6071753763946139,0,Sample 1,Cell type 1
306,4.979540550246404,-1.4152607239112946,1,Sample 1,Cell type 2
307,4.420807734605913,-0.1563122809416192,1,Sample 1,Cell type 2
308,-6.738135636811229,0.6779373417203374,0,Sample 1,Cell type 1
309,5.11300571206997,-1.7044531838457606,1,Sample 1,Cell type 2
310,3.4263442371302784,-0.893749169365602,1,Sample 1,Cell type 2
311,-5.175737510270009,0.28569005720939716,0,Sample 1,Cell type 1
312,5.261395811681856,0.24037948768866269,1,Sample 1,Cell type 2
313,-5.109958811702153,0.7622996377623511,0,Sample 1,Cell type 1
314,4.555105002591375,-0.10404823484289603,1,Sample 1,Cell type 2
315,5.373336785572865,1.2168049817275042,1,Sample 1,Cell type 2
316,-5.310541454832983,0.13633297790039017,0,Sample 1,Cell type 1
317,-5.490722130832752,-0.2419757491905027,0,Sample 1,Cell type 1
318,3.523049710209525,-0.7436086881539281,1,Sample 1,Cell type 2
319,-5.610607325234014,-1.4439056805316153,0,Sample 1,Cell type 1
320,-2.53689535323581,0.8956599291476615,0,Sample 1,Cell type 1
321,-5.764098063479483,0.33887925247476886,0,Sample 1,Cell type 1
322,-5.700494602707806,-1.106239784771469,0,Sample 1,Cell type 1
323,-6.043575600403883,0.5357380390640308,0,Sample 1,Cell type 1
324,-5.096758518886225,0.3356259551256222,0,Sample 1,Cell type 1
325,4.334436066004439,-0.5106261812227954,1,Sample 1,Cell type 2
326,-5.019483673808787,1.713816286889491,0,Sample 1,Cell type 1
327,3.802776595927937,-0.5200191475255186,1,Sample 1,Cell type 2
328,6.264432549254699,-0.812075353462295,1,Sample 1,Cell type 2
329,-4.56297260159704,0.005137815848750254,0,Sample 1,Cell type 1
330,-7.593013872055258,-0.8195101130674319,0,Sample 1,Cell type 1
331,-6.285157056206058,0.1627709086937785,0,Sample 1,Cell type 1
332,6.243328336571819,0.683180781241779,1,Sample 1,Cell type 2
333,-3.248157653425862,-0.6466386282841212,0,Sample 1,Cell type 1
334,4.426387080697651,-1.0276674125599754,1,Sample 1,Cell type 2
335,4.920724559806985,-0.4822565246271693,1,Sample 1,Cell type 2
336,5.3403919465921845,0.9577975389161824,1,Sample 1,Cell type 2
337,-3.8424176925170137,0.15724382120925973,0,Sample 1,Cell type 1
338,-3.355034296047742,-0.8825666925773465,0,Sample 1,Cell type 1
339,5.058557592801356,-0.12019439103860799,1,Sample 1,Cell type 2
340,-5.5747553770019485,-0.1707577213694778,0,Sample 1,Cell type 1
341,-4.530514324959784,1.7523645006479829,0,Sample 1,Cell type 1
342,-5.374160961049514,0.27720310538457266,0,Sample 1,Cell type 1
343,-4.160357827744532,-0.4281881692484544,0,Sample 1,Cell type 1
344,-4.848334706721006,0.800836874053713,0,Sample 1,Cell type 1
345,4.710829786644811,0.3331568304811621,1,Sample 1,Cell type 2
346,5.309446816551362,0.8727843401487736,1,Sample 1,Cell type 2
347,4.331885678695982,1.671630977355819,1,Sample 1,Cell type 2
348,4.7025136941770675,-0.5827692973442743,1,Sample 1,Cell type 2
349,5.402195845992652,-1.9946166562640621,1,Sample 1,Cell type 2
350,4.812784112714415,0.37308669955706764,1,Sample 1,Cell type 2
351,-4.387135777292247,0.9815465791074461,0,Sample 1,Cell type 1
352,-4.800493053031396,1.2619626238107795,0,Sample 1,Cell type 1
353,5.990123006009599,0.30381410883271687,1,Sample 1,Cell type 2
354,6.941373189076418,0.34636786028855693,1,Sample 1,Cell type 2
355,3.902661042215627,-0.5675528019420373,1,Sample 1,Cell type 2
356,-5.464418759843778,0.4708627235364877,0,Sample 1,Cell type 1
357,6.536294001715409,-0.9783160156444511,1,Sample 1,Cell type 2
358,5.571687832509294,-1.6399530228619825,1,Sample 1,Cell type 2
359,-5.178770228260681,0.5712003952736736,0,Sample 1,Cell type 1
360,-5.584293305373709,0.1731668716655799,0,Sample 1,Cell type 1
361,4.736441770922327,0.5854965634306365,1,Sample 1,Cell type 2
362,3.9073406756676485,-0.11917544781383754,1,Sample 1,Cell type 2
363,-7.1625858343993904,0.5423002556247262,0,Sample 1,Cell type 1
364,6.578033741431847,-1.1087903539191986,1,Sample 1,Cell type 2
365,4.691982550629709,0.30639118779274277,1,Sample 1,Cell type 2
366,-4.863307649497647,-0.1471866690821433,0,Sample 1,Cell type 1
367,3.96935390602917,0.23417238571348273,1,Sample 1,Cell type 2
368,6.391119731038064,0.7830864406254364,1,Sample 1,Cell type 2
369,-4.2676783058383405,0.2630008877277476,0,Sample 1,Cell type 1
370,4.122105344823146,-1.1815399420255213,1,Sample 1,Cell type 2
371,-5.2686277594321025,1.3352172202315145,0,Sample 1,Cell type 1
372,-5.980612530401873,-1.1714999041678562,0,Sample 1,Cell type 1
373,-5.391079537429019,-0.895693946631209,0,Sample 1,Cell type 1
374,-6.183129255019303,0.1466879358233245,0,Sample 1,Cell type 1
375,-5.360052377183395,0.498279945877999,0,Sample 1,Cell type 1
376,-5.343441779613808,-0.5539367838990849,0,Sample 1,Cell type 1
377,-4.219904213265799,-0.11764590520171092,0,Sample 1,Cell type 1
378,-6.182868996623873,0.9150032345655433,0,Sample 1,Cell type 1
379,5.034811734914773,0.44651161161480507,1,Sample 1,Cell type 2
380,-4.588873720272868,0.14366542555167836,0,Sample 1,Cell type 1
381,-5.738586596888723,-1.081347684493067,0,Sample 1,Cell type 1
382,3.636902730538625,-0.7395727905036436,1,Sample 1,Cell type 2
383,-5.81698625370457,0.5666851578394827,0,Sample 1,Cell type 1
384,-6.594988514057165,0.2992452558780577,0,Sample 1,Cell type 1
385,-4.85884675577822,-0.29362227126665785,0,Sample 1,Cell type 1
386,5.268046423267294,0.25292476574622264,1,Sample 1,Cell type 2
387,4.963590203759006,-0.33938906671843483,1,Sample 1,Cell type 2
388,-5.803312613401655,-0.6142380520833028,0,Sample 1,Cell type 1
389,-3.0772675318093796,-0.04609503762686831,0,Sample 1,Cell type 1
390,-4.048423608860287,-0.982086252109594,0,Sample 1,Cell type 1
391,-3.731186547083718,-0.9902523990614793,0,Sample 1,Cell type 1
392,5.5431450320474225,-0.10959639155396661,1,Sample 1,Cell type 2
393,-4.46969498506607,0.93877908598826,0,Sample 1,Cell type 1
394,-5.3520355893575875,0.10459246182887308,0,Sample 1,Cell type 1
395,-5.036468813084398,0.19467155945815348,0,Sample 1,Cell type 1
396,4.933249624167711,-1.1597161757588241,1,Sample 1,Cell type 2
397,-5.207673081090884,-1.202514362494485,0,Sample 1,Cell type 1
398,4.0261738462236165,0.12757000544330335,1,Sample 1,Cell type 2
