,X,Y,group,sample,cell_type
32,-0.19659445126875547,0.7818211442018637,0,Sample 3,Cell type 1
33,-0.09171266840511397,-0.7885853826834908,2,Sample 1,Cell type 1
34,-0.04391520049302911,1.2284432598861255,0,Sample 3,Cell type 1
35,-0.8033126134016544,0.38576194791669716,0,Sample 3,Cell type 1
36,-0.2522153957122765,1.607175376394614,0,Sample 3,Cell type 1
37,0.2961695119533928,-0.5325486668517521,2,Sample 1,Cell type 1
38,-1.9229348808804243,0.11396475318645405,2,Sample 1,Cell type 1
39,-1.4007804595241824,-1.1419935070194265,3,Sample 2,Cell type 1
40,0.4544825641029169,0.16027560087204706,1,Sample 4,Cell type 1
41,1.9937471988805495,-1.2200971426040375,3,Sample 2,Cell type 1
42,-1.0154328841944833,0.22892541828395618,3,Sample 2,Cell type 1
43,-0.18711824036287517,-1.1568745685415502,3,Sample 2,Cell type 1
44,-0.21984184380215044,-2.7609947787607347,2,Sample 1,Cell type 1
45,0.016874198280469797,-1.9048537884020702,3,Sample 2,Cell type 1
46,0.8583436916058773,-1.6827195792312892,3,Sample 2,Cell type 1
47,-0.3901067367639703,-2.149003091942494,2,Sample 1,Cell type 1
48,0.506928819819247,-1.5585597396888398,2,Sample 1,Cell type 1
49,0.20589848513387954,-1.504677122357751,3,Sample 2,Cell type 1
50,-0.5121235654676894,0.1869951281629656,3,Sample 2,Cell type 1
51,-0.03911774677928444,-0.12415187744286005,1,Sample 4,Cell type 1
52,0.6257040012251673,0.36728049466595747,1,Sample 4,Cell type 1
53,1.9053708253860369,-0.33821111387406155,2,Sample 1,Cell type 1
54,0.8608057108788787,1.0170493189375538,0,Sample 3,Cell type 1
55,-0.5477038606080032,1.632500479330215,1,Sample 4,Cell type 1
56,-0.1774251229729084,-0.22450455807355651,3,Sample 2,Cell type 1
57,-0.32977659601957615,1.7307789856139253,1,Sample 4,Cell type 1
58,-0.3534791417926591,-0.9112908937372657,2,Sample 1,Cell type 1
59,-1.0934866906246612,-0.5259461809221355,2,Sample 1,Cell type 1
60,0.43010392235990375,1.3425489982484609,1,Sample 4,Cell type 1
61,0.08233391241858978,-2.8512352528000844,2,Sample 1,Cell type 1
62,0.7972564084635578,0.6268036966174416,1,Sample 4,Cell type 1
63,0.19686689225312706,-1.6418240217116349,2,Sample 1,Cell type 1
64,-0.6418174671476163,-1.4037069938313875,3,Sample 2,Cell type 1
65,0.8235524447416325,-1.2695161014281109,2,Sample 1,Cell type 1
66,0.2459253582472806,1.6525897700314376,0,Sample 3,Cell type 1
67,-0.18432057136461388,0.2606134845853565,1,Sample 4,Cell type 1
68,-0.03212636051547473,-0.14462008169443852,0,Sample 3,Cell type 1
69,-0.5399472150324418,0.6775392087479754,1,Sample 4,Cell type 1
70,0.27804929104284165,1.0693581595315174,1,Sample 4,Cell type 1
71,1.1941508551676174,0.7831011191659449,0,Sample 3,Cell type 1
72,0.5936762976074456,1.2394340643251935,0,Sample 3,Cell type 1
73,0.18162758309191113,-1.2592545401671762,2,Sample 1,Cell type 1
74,0.3520115600426659,0.598356620517911,0,Sample 3,Cell type 1
75,1.6019419741158378,-1.2460571336926394,3,Sample 2,Cell type 1
76,-0.9955891599110926,-0.640138229018792,3,Sample 2,Cell type 1
77,0.8562921281839438,0.01751393755092523,2,Sample 1,Cell type 1
78,0.246265898011108,0.6545808332046592,2,Sample 1,Cell type 1
79,0.8999460362425927,-2.394217579104833,2,Sample 1,Cell type 1
80,-0.49452835894690195,-0.2811906363587484,3,Sample 2,Cell type 1
81,-0.1199525752632875,-0.1465214516197697,1,Sample 4,Cell type 1
82,-0.024847146296721564,0.27225326641453307,1,Sample 4,Cell type 1
83,-0.6835947701904435,-1.3224526944293777,3,Sample 2,Cell type 1
84,-0.679776737182157,-1.3863871408582726,3,Sample 2,Cell type 1
85,-1.4208094032387217,1.851152790048685,1,Sample 4,Cell type 1
86,1.427820031348076,-0.9892397083045656,2,Sample 1,Cell type 1
87,0.7049173766506953,-0.9989394490124742,2,Sample 1,Cell type 1
88,-0.9226804084767676,1.9098516338917835,1,Sample 4,Cell type 1
89,0.3731439859468211,0.9714868141620131,0,Sample 3,Cell type 1
90,0.4564903977756248,1.774547728426289,1,Sample 4,Cell type 1
91,-0.9073369162222324,-0.17665565109762627,3,Sample 2,Cell type 1
92,0.027122178945870008,-1.9523261885395922,2,Sample 1,Cell type 1
93,0.9646547365728346,-1.7494361879675062,3,Sample 2,Cell type 1
94,-0.056399022447272976,1.3892013150609617,0,Sample 3,Cell type 1
95,0.34878031160003675,-1.0257968681757483,1,Sample 4,Cell type 1
96,-0.953042797762119,1.5252428869070638,0,Sample 3,Cell type 1
97,0.11893396576168924,0.7303312231055685,0,Sample 3,Cell type 1
98,2.1335241778560072,-0.9222753703310018,3,Sample 2,Cell type 1
99,-0.4524610942991923,-1.3770525769208943,2,Sample 1,Cell type 1
100,0.20039428027670125,1.2771585675975805,0,Sample 3,Cell type 1
101,0.026975243920842596,-0.7851251351645617,2,Sample 1,Cell type 1
102,0.014413497635557269,-0.6218957233252755,2,Sample 1,Cell type 1
103,-0.12004446962602139,1.1004611627772338,0,Sample 3,Cell type 1
104,-0.5337512678220043,-1.5863751192990072,2,Sample 1,Cell type 1
105,0.6808992787041904,-0.020915265165925345,2,Sample 1,Cell type 1
106,0.2421083721912266,0.39657931998451357,0,Sample 3,Cell type 1
107,0.8091704283266851,2.0731807324247047,1,Sample 4,Cell type 1
108,-0.05917829087550243,0.9394675165393358,1,Sample 4,Cell type 1
109,-0.36772541781839757,-1.8638739582251898,2,Sample 1,Cell type 1
110,-2.024230018197064,0.7711966224959114,0,Sample 3,Cell type 1
111,-1.278499481506998,1.3697381328655542,1,Sample 4,Cell type 1
112,-0.3303982577147473,0.2586413529221514,1,Sample 4,Cell type 1
113,-0.4110935338693549,0.15262918248883872,0,Sample 3,Cell type 1
114,-0.5939873860307072,0.6117553317057054,1,Sample 4,Cell type 1
115,0.027910357671526855,-2.1004087116549943,2,Sample 1,Cell type 1
116,0.055841667992015134,0.6917491225105918,0,Sample 3,Cell type 1
117,0.09117653450221788,-1.6347677839067771,3,Sample 2,Cell type 1
118,-0.046269289902074996,-0.09776957831068334,3,Sample 2,Cell type 1
119,0.448735558352991,0.7636157455766717,0,Sample 3,Cell type 1
120,-1.6878705925005133,0.07146127158399973,3,Sample 2,Cell type 1
121,0.4001923755492559,0.5731197548486664,1,Sample 4,Cell type 1
122,0.17862473060429646,-1.9587136999616361,2,Sample 1,Cell type 1
123,0.37333678557286487,2.2168049817275044,1,Sample 4,Cell type 1
124,-0.310159933126849,0.6691074674962858,1,Sample 4,Cell type 1
125,-0.4837957316305702,-0.7644528456792554,1,Sample 4,Cell type 1
126,-0.3583690707599801,-1.9718449087109147,2,Sample 1,Cell type 1
127,-0.1525459206106773,1.1739462985437783,0,Sample 3,Cell type 1
128,-0.9312405059246605,-1.2863923475306687,3,Sample 2,Cell type 1
129,0.05091924919721417,-1.2974232092187907,3,Sample 2,Cell type 1
130,0.21636546062387108,0.9598095124406905,0,Sample 3,Cell type 1
131,-0.4034384126500986,-1.4862591140924994,3,Sample 2,Cell type 1
132,-2.3255905754573134,0.7001423547025551,1,Sample 4,Cell type 1
133,0.500533878212005,0.31427395486697396,0,Sample 3,Cell type 1
134,0.6603330791904239,1.6508077088005109,0,Sample 3,Cell type 1
135,-1.2755421270354939,0.5204999816369817,0,Sample 3,Cell type 1
136,-0.13146816470831296,1.1696746824593403,1,Sample 4,Cell type 1
137,0.04561049991766761,1.2148738230906055,0,Sample 3,Cell type 1
138,-0.4078453545527061,1.027552809364673,1,Sample 4,Cell type 1
139,-0.9502121919340216,-1.3178586020410896,2,Sample 1,Cell type 1
140,0.2734601711639732,-1.0480300333508517,2,Sample 1,Cell type 1
141,0.7632680817253025,-0.025215828102650772,3,Sample 2,Cell type 1
142,0.8180563456077122,2.9518019250714183,0,Sample 3,Cell type 1
143,-0.6849358725294001,-0.9715471407736052,2,Sample 1,Cell type 1
144,-0.45575917034058516,-1.2862623467530137,3,Sample 2,Cell type 1
145,0.6526035893216555,-0.5180212509741093,3,Sample 2,Cell type 1
146,1.1118113071570845,-2.076167736646882,3,Sample 2,Cell type 1
147,-0.1879394172167797,-1.7148120740154242,2,Sample 1,Cell type 1
148,0.7113230598302448,-1.8974008822847104,2,Sample 1,Cell type 1
149,0.5484061910321633,2.478887066637129,1,Sample 4,Cell type 1
150,1.6688376396296911,0.1881924054513182,1,Sample 4,Cell type 1
151,0.15146264583389932,-0.7622045812959007,2,Sample 1,Cell type 1
152,-0.591497125967229,1.9535194675308585,1,Sample 4,Cell type 1
153,-0.7902927281118175,-0.4215696483361089,3,Sample 2,Cell type 1
154,-0.9038798857748479,-1.6590694957129233,3,Sample 2,Cell type 1
155,-1.6655435263069778,2.3571650946320304,0,Sample 3,Cell type 1
156,0.17492744540583818,-1.357056412187476,2,Sample 1,Cell type 1
157,-0.10734416854153966,-0.5845130034896895,2,Sample 1,Cell type 1
158,-0.1512963126216268,1.7373200895395675,1,Sample 4,Cell type 1
159,0.5203600740289114,-0.20246424140785457,1,Sample 4,Cell type 1
160,0.3458103605073244,1.3760353498945617,1,Sample 4,Cell type 1
161,-0.3747968906882526,-1.6070122063482999,2,Sample 1,Cell type 1
162,0.6853619841940446,0.34190167024439155,2,Sample 1,Cell type 1
163,0.46893264031422666,0.6700689454268156,1,Sample 4,Cell type 1
164,-1.076696738778572,0.3445937122228018,1,Sample 4,Cell type 1
165,0.23275789147158832,-0.2337282951133859,2,Sample 1,Cell type 1
166,1.1855686147492288,-1.2265744311561861,2,Sample 1,Cell type 1
167,-1.041270386242665,-2.4824147863180555,2,Sample 1,Cell type 1
168,-0.47757942937685915,-0.9122434939755504,1,Sample 4,Cell type 1
169,-1.0785416363419922,-0.9874542108227006,2,Sample 1,Cell type 1
170,0.39695934989065307,0.5717466299458728,1,Sample 4,Cell type 1
171,-0.16967173593634052,-0.5662375944727611,3,Sample 2,Cell type 1
172,0.5201609423669288,0.9206593089764936,0,Sample 3,Cell type 1
173,0.9997683361474549,-1.8451976565002082,3,Sample 2,Cell type 1
174,-0.4858835465697691,0.9382231638215636,1,Sample 4,Cell type 1
175,0.3927799613106011,1.5879022288398539,0,Sample 3,Cell type 1
176,0.14485019421686587,2.042622429852851,1,Sample 4,Cell type 1
177,0.7323216941616594,1.2630008877277477,0,Sample 3,Cell type 1
178,-0.09164754197801572,-0.9327244893998428,3,Sample 2,Cell type 1
179,-0.6943379702009229,-0.5542899052772146,3,Sample 2,Cell type 1
180,0.8974892038354018,-1.149343169850756,2,Sample 1,Cell type 1
181,0.699613659306018,0.48018781852138626,1,Sample 4,Cell type 1
182,-1.6837996045752117,0.6337423284277848,2,Sample 1,Cell type 1
183,0.81925002064917,1.4740215593609465,0,Sample 3,Cell type 1
184,0.15472509375177357,-0.952246495536211,3,Sample 2,Cell type 1
185,0.6766422980503426,-0.5887499580601794,2,Sample 1,Cell type 1
186,-0.09867525123688836,-0.7527620455738768,2,Sample 1,Cell type 1
187,0.2707971259955313,0.667769668879359,0,Sample 3,Cell type 1
188,-0.2278695501937611,-1.0849552720318025,2,Sample 1,Cell type 1
189,-0.3491087124212549,0.9123121568593353,0,Sample 3,Cell type 1
190,-0.014315981606680043,-1.781120038931038,2,Sample 1,Cell type 1
191,-1.7569022568799573,0.8703008196161133,1,Sample 4,Cell type 1
192,-0.8447918495414748,-1.840043831858549,3,Sample 2,Cell type 1
193,-0.1872158872855851,1.3730866995570676,1,Sample 4,Cell type 1
194,-0.7916838562068648,0.8993704639202815,0,Sample 3,Cell type 1
195,-0.10721373333833416,1.0117505557833577,0,Sample 3,Cell type 1
196,1.3658638476473783,-1.6166550421829515,3,Sample 2,Cell type 1
197,0.4006652728033693,-1.702779041073648,2,Sample 1,Cell type 1
198,0.41202821376692783,1.4110287607297671,0,Sample 3,Cell type 1
199,0.5380589609621851,2.5199055479161725,0,Sample 3,Cell type 1
200,1.9300923372903327,1.6276834303184191,1,Sample 4,Cell type 1
201,-0.13733892313982668,-0.12121209915854503,3,Sample 2,Cell type 1
202,1.5089487209684243,1.1396622502654712,0,Sample 3,Cell type 1
203,0.9743673218444467,0.5894429083892831,1,Sample 4,Cell type 1
204,0.8664409945402216,1.8430416416279223,0,Sample 3,Cell type 1
205,0.9528725465169533,-1.1174828170042408,3,Sample 2,Cell type 1
206,-0.8943420864293918,0.23135776013992615,3,Sample 2,Cell type 1
207,0.07627535955304657,0.7892414271342008,1,Sample 4,Cell type 1
208,-0.16028206223533112,-0.8145263262921215,2,Sample 1,Cell type 1
209,-0.19024562994075178,-0.6268549700701465,3,Sample 2,Cell type 1
210,-0.04706628330521777,-1.17674537995169,3,Sample 2,Cell type 1
211,-0.8207718539846223,-0.5141687879186456,3,Sample 2,Cell type 1
212,-0.8566819349475511,2.529135269711779,1,Sample 4,Cell type 1
213,-1.8433695487551736,-1.2888073786020557,2,Sample 1,Cell type 1
214,-1.2921054527244076,1.9317914835657373,0,Sample 3,Cell type 1
215,0.9652865238911321,-2.221734285271718,2,Sample 1,Cell type 1
216,-0.3618450553992614,-0.9391034613031655,0,Sample 3,Cell type 1
217,-2.576813084788571,-0.683520932189646,3,Sample 2,Cell type 1
218,1.5348850671009664,-1.2826113083505266,3,Sample 2,Cell type 1
219,-0.5667254135283702,-0.2109715140902617,0,Sample 3,Cell type 1
220,-0.07490895099133668,2.060637318033752,1,Sample 4,Cell type 1
221,0.09081387620099844,1.5297045396168374,0,Sample 3,Cell type 1
222,-0.2303248614943362,-0.8039690685476752,3,Sample 2,Cell type 1
223,-0.4228933453998055,1.4690912150040747,0,Sample 3,Cell type 1
224,-0.3343276366127125,-0.6206462984891017,1,Sample 4,Cell type 1
225,-0.573612919302349,-0.0276674125599754,1,Sample 4,Cell type 1
226,-0.4141540582953718,-1.0704729952232586,2,Sample 1,Cell type 1
227,-0.04382268827106008,-1.7379303878751626,2,Sample 1,Cell type 1
228,0.5627937185800199,-1.0622571489091786,3,Sample 2,Cell type 1
229,-0.23798576069908012,2.049586990859157,1,Sample 4,Cell type 1
230,-0.43964570872686415,1.6876703095838415,1,Sample 4,Cell type 1
231,0.29493864709832096,0.6853289501381115,0,Sample 3,Cell type 1
232,-0.2978552423503383,1.3498505496311686,1,Sample 4,Cell type 1
233,0.26804642326729405,1.2529247657462226,1,Sample 4,Cell type 1
234,0.43100479395709534,0.2634611255365069,0,Sample 3,Cell type 1
235,0.7964652112016238,2.36253808793443,1,Sample 4,Cell type 1
236,-0.8017736151413799,0.39805181011757196,1,Sample 4,Cell type 1
237,-0.5773900426698027,1.1414566977115184,1,Sample 4,Cell type 1
238,0.7984080878877218,-1.3170043025549516,0,Sample 3,Cell type 1
239,-0.4675207812768249,0.961895930294979,3,Sample 2,Cell type 1
240,0.6201243952278266,1.4424320686818868,1,Sample 4,Cell type 1
241,0.18325975056456206,1.8594544101724493,1,Sample 4,Cell type 1
242,-0.28770373796196996,1.2408858713533937,1,Sample 4,Cell type 1
243,-0.5264931912602053,0.7570191769786683,1,Sample 4,Cell type 1
244,0.6841612061986101,-0.7885678318773992,3,Sample 2,Cell type 1
245,-0.5557705048712466,0.6725740495095167,1,Sample 4,Cell type 1
246,-1.0012315393523552,2.155011683258608,0,Sample 3,Cell type 1
247,0.2622569382744682,1.739416111630264,1,Sample 4,Cell type 1
248,-0.49145851527703555,0.4321688062131719,1,Sample 4,Cell type 1
249,0.537911470089106,-0.8666753461121248,2,Sample 1,Cell type 1
250,0.8951156783445354,0.019542741350065063,3,Sample 2,Cell type 1
251,0.5590627361620278,1.3367783555115118,1,Sample 4,Cell type 1
252,0.7950257716243513,0.09913150816915972,2,Sample 1,Cell type 1
253,-1.3355242248970975,1.434688153903948,0,Sample 3,Cell type 1
254,-0.6367762990803987,-0.8464883639826821,3,Sample 2,Cell type 1
255,1.272322854858911,-1.455318558938027,2,Sample 1,Cell type 1
256,0.12647511886142881,-0.9732452256214792,3,Sample 2,Cell type 1
257,-0.44180900169008686,-1.8777149197030512,3,Sample 2,Cell type 1
258,-0.017485397953698946,-0.43421490095657866,3,Sample 2,Cell type 1
259,-0.8733607009114515,0.6903202380204791,1,Sample 4,Cell type 1
260,0.17913130725172915,2.0913123439790757,0,Sample 3,Cell type 1
261,-0.0097974182775317,0.2821965028113347,0,Sample 3,Cell type 1
262,-0.4389799261927692,1.0742759209128918,0,Sample 3,Cell type 1
263,-0.61283616192032,-1.369013640398646,3,Sample 2,Cell type 1
264,-0.02257430314978382,0.09146099533669338,3,Sample 2,Cell type 1
265,-0.11080979568577981,-1.3391120338578821,2,Sample 1,Cell type 1
266,0.8853683394298539,-2.81969682496496,3,Sample 2,Cell type 1
267,-0.42864117044183825,-0.3658863660743574,1,Sample 4,Cell type 1
268,0.6977576000583823,0.7479306150447131,1,Sample 4,Cell type 1
269,-0.35203558935758705,1.1045924618288732,0,Sample 3,Cell type 1
270,1.6492028613091183,1.966692984474514,0,Sample 3,Cell type 1
271,-0.9597802120721708,-0.44086425193536893,2,Sample 1,Cell type 1
272,-0.47109346139095687,0.3301900551602397,1,Sample 4,Cell type 1
273,-0.37995624892876495,0.47733661394103044,0,Sample 3,Cell type 1
274,-0.44947367948135925,-0.6165112372564621,2,Sample 1,Cell type 1
275,-1.261597185752798,0.3577404448393261,1,Sample 4,Cell type 1
276,-1.1192627425475805,-2.2162294337924875,2,Sample 1,Cell type 1
277,-0.7262049441175363,2.215427138913415,1,Sample 4,Cell type 1
278,-0.17209104013639193,0.23382130212904162,3,Sample 2,Cell type 1
279,1.329007371638296,0.6343229947309825,0,Sample 3,Cell type 1
280,1.1381985088799522,1.740972321793274,1,Sample 4,Cell type 1
281,0.06546348683805202,0.9208882774470859,0,Sample 3,Cell type 1
282,1.1575823074829863,1.1572438212092597,0,Sample 3,Cell type 1
283,0.599426045503561,-1.4779830864195227,3,Sample 2,Cell type 1
284,-0.33088442673731544,2.510150125872152,1,Sample 4,Cell type 1
285,-0.3338934508840675,0.763928068609675,1,Sample 4,Cell type 1
286,0.2733281855621011,-1.217051982454638,2,Sample 1,Cell type 1
287,-0.8368968680500034,-0.6212740674300268,2,Sample 1,Cell type 1
288,-0.4820994436916459,-0.9985735671163128,3,Sample 2,Cell type 1
289,-0.15541530558281547,0.3953667998733096,1,Sample 4,Cell type 1
290,-1.1584674731978593,-0.12597101950124423,0,Sample 3,Cell type 1
291,-0.09163187620209431,1.9902530495787696,0,Sample 3,Cell type 1
292,-0.6643555252452522,1.418011284212606,1,Sample 4,Cell type 1
293,0.838786120840474,-0.6097801431325294,2,Sample 1,Cell type 1
294,-0.9243614350541277,-0.41993516444199364,3,Sample 2,Cell type 1
295,-0.753648146859396,-1.4383966549929101,3,Sample 2,Cell type 1
296,0.16067607449256768,-0.9193671418841549,2,Sample 1,Cell type 1
297,0.955287522437898,0.2150675750882547,1,Sample 4,Cell type 1
298,-0.424400918088422,0.539345407484256,0,Sample 3,Cell type 1
299,1.1139722400514631,0.7999627883208378,0,Sample 3,Cell type 1
300,0.41448136162398064,-1.4233608078492104,2,Sample 1,Cell type 1
301,0.5648631310521053,0.8058549785503734,1,Sample 4,Cell type 1
302,0.9142582516120165,1.6015464261494192,0,Sample 3,Cell type 1
303,-0.5878487180273527,-2.119382607379705,3,Sample 2,Cell type 1
304,0.1995607567440578,-0.6806174456485383,3,Sample 2,Cell type 1
305,1.6107097980212985,1.10922826486619,0,Sample 3,Cell type 1
306,-0.7607627064755773,-0.4432543192473203,3,Sample 2,Cell type 1
307,-0.19470718350001448,0.7601294429800955,1,Sample 4,Cell type 1
308,0.8230151931387845,-0.5986519638649694,2,Sample 1,Cell type 1
309,-0.7181275082200432,-1.5099899478600094,3,Sample 2,Cell type 1
310,0.2703644433160202,-1.4737926758502518,2,Sample 1,Cell type 1
311,-1.4184259745655052,2.0095372005711933,0,Sample 3,Cell type 1
312,0.29882694672941496,0.16434758713226016,3,Sample 2,Cell type 1
313,0.877175387048707,0.49945817000303006,1,Sample 4,Cell type 1
314,2.46310464676419,1.8956599291476615,0,Sample 3,Cell type 1
315,0.8396421722554681,0.5718118307515456,0,Sample 3,Cell type 1
316,0.9496621429934043,-1.7718317901037484,3,Sample 2,Cell type 1
317,-0.31957239237828233,-0.8966500213346316,3,Sample 2,Cell type 1
318,0.08198771372656603,-1.3862620726455348,2,Sample 1,Cell type 1
319,0.10105135958656015,-1.3753046833683271,2,Sample 1,Cell type 1
320,-0.23083895670056387,0.37299718310045726,1,Sample 4,Cell type 1
321,0.2786733913969015,-1.7182640531405036,2,Sample 1,Cell type 1
322,0.7409420380253131,2.5275333123761046,0,Sample 3,Cell type 1
323,-0.7797453361818572,1.6296676829939618,0,Sample 3,Cell type 1
324,-0.4400922263492311,0.88237966125532,1,Sample 4,Cell type 1
325,0.545655592050105,1.1009423229295738,1,Sample 4,Cell type 1
326,-0.4531156729717786,-0.33470657105567714,2,Sample 1,Cell type 1
327,-1.2052202064312922,-1.8034324507954027,3,Sample 2,Cell type 1
328,1.062912662598585,1.250547579091984,1,Sample 4,Cell type 1
329,0.2802961731090706,-1.675459229746457,2,Sample 1,Cell type 1
330,-0.7282594735426272,-0.44386780133588755,3,Sample 2,Cell type 1
331,-0.7924290601045507,0.5469618163177825,0,Sample 3,Cell type 1
332,-1.0560617501898413,-1.1910020816507474,3,Sample 2,Cell type 1
333,-1.6304996281422832,0.19353095126607667,0,Sample 3,Cell type 1
334,-1.0081318121380642,0.506910873568418,1,Sample 4,Cell type 1
335,0.9899505077473114,0.634158675930568,1,Sample 4,Cell type 1
336,-1.7085393711829564,3.5101988269279953,0,Sample 3,Cell type 1
337,0.11046272673403748,-2.5089029631608213,3,Sample 2,Cell type 1
338,0.6592823174845647,-1.1313195301774193,3,Sample 2,Cell type 1
339,-0.1383568479387384,2.3693667841138746,0,Sample 3,Cell type 1
340,-0.9215980380633145,-0.9127336237201344,3,Sample 2,Cell type 1
341,0.08211642283173154,-1.238236924979168,3,Sample 2,Cell type 1
342,-0.7099937422416801,0.6500333597412716,0,Sample 3,Cell type 1
343,0.12425999935952117,-0.6814821879019703,2,Sample 1,Cell type 1
344,1.5940122825344947,0.3866747297733216,1,Sample 4,Cell type 1
345,-0.027140180742327102,-2.275804766530666,2,Sample 1,Cell type 1
346,-0.9360904208474876,-0.44158435006401575,0,Sample 3,Cell type 1
347,-0.5732587907392842,-0.35232445122249123,2,Sample 1,Cell type 1
348,-0.9912856605231207,-0.1740202126019521,1,Sample 4,Cell type 1
349,-1.738135636811229,1.6779373417203374,0,Sample 3,Cell type 1
350,-0.6177539102435035,0.33248257094922185,3,Sample 2,Cell type 1
351,0.8589053998878177,0.17878776047115175,0,Sample 3,Cell type 1
352,1.0086796159994478,-0.5066688188231054,3,Sample 2,Cell type 1
353,-0.33295552390820315,0.09594452876771375,1,Sample 4,Cell type 1
354,0.4212293469378457,-1.3819285649542403,2,Sample 1,Cell type 1
355,0.19053704491170265,-1.6726175119189,3,Sample 2,Cell type 1
356,0.4790355116495282,1.5346723909744648,1,Sample 4,Cell type 1
357,-0.6339359367999691,0.7536307762887677,1,Sample 4,Cell type 1
358,-0.40651215811784874,0.8817757449460227,1,Sample 4,Cell type 1
359,-1.118854059055313,1.4503753893524567,0,Sample 3,Cell type 1
360,0.690822594017217,-0.8628245459276872,2,Sample 1,Cell type 1
361,0.1211224383613861,-0.7612385488148482,2,Sample 1,Cell type 1
362,-0.9226659225645961,-0.3498754776885684,1,Sample 4,Cell type 1
363,1.5137534086664544,-1.7069753125528502,3,Sample 2,Cell type 1
364,-1.7425690557851443,-1.4235735708056065,2,Sample 1,Cell type 1
365,0.7921329911674313,-1.173704859956962,2,Sample 1,Cell type 1
366,1.4660456347833615,1.6513214096946132,1,Sample 4,Cell type 1
367,-0.09251862591059243,0.759117043528569,0,Sample 3,Cell type 1
368,0.9445127299617158,0.4981492432389577,1,Sample 4,Cell type 1
369,0.8934670204239634,1.1491329357952371,1,Sample 4,Cell type 1
370,0.41088008525577324,0.5738393282704708,0,Sample 3,Cell type 1
371,0.4042697181178788,-0.5777285200675303,3,Sample 2,Cell type 1
372,-0.9916704100200227,-0.5137277290119932,3,Sample 2,Cell type 1
373,-0.41493337569696814,-0.31743876395875636,2,Sample 1,Cell type 1
374,0.687667897874845,-0.9361588127530135,2,Sample 1,Cell type 1
375,-0.11771160385128557,-1.5252992566397638,3,Sample 2,Cell type 1
376,-0.6181275562166593,1.664153449490088,1,Sample 4,Cell type 1
377,-0.490230952387509,0.6898387520512126,0,Sample 3,Cell type 1
378,-1.6794850115352205,-0.4534215881689536,2,Sample 1,Cell type 1
379,-0.7004946027078058,-0.10623978477146889,0,Sample 3,Cell type 1
380,-0.2951515512251698,-0.8289529648471493,2,Sample 1,Cell type 1
381,2.0586878425998885,1.0473747472115906,0,Sample 3,Cell type 1
382,1.1697567509741096,-0.6410913883883782,2,Sample 1,Cell type 1
383,1.218499261815726,1.431128034947727,0,Sample 3,Cell type 1
384,-0.6287915684063596,-0.06498636284622239,0,Sample 3,Cell type 1
385,-0.9511707356279695,-1.0399041233024942,2,Sample 1,Cell type 1
386,0.042447450346095233,-0.3077681950918001,3,Sample 2,Cell type 1
387,-0.7515705935887862,-0.10460406594872318,2,Sample 1,Cell type 1
388,0.1560199872225014,0.39337434488992784,1,Sample 4,Cell type 1
389,0.3087760740551007,-1.9413159551200425,3,Sample 2,Cell type 1
